# serial   pressure    u_per_N      G           K           first_order  second_order
0	-0.005257063249	-5.843640007	6.545711354	25.13947626	0.0005549691381	35.3949765
1	-0.029724446	-5.854468734	5.88890856	24.93103854	0.2219420861	34.15166294
2	-0.05396873856	-5.856789951	6.449744103	24.87554819	-0.1043529122	29.60431267
3	-0.03054015611	-5.849660475	6.394766914	24.98168287	0.2237257836	33.36942832
4	-0.01937174569	-5.842844723	6.297582768	25.17090045	0.08971290542	41.43135015
5	-0.005404901434	-5.842725982	6.425312288	25.13051624	0.187871545	35.46714172
6	0.01023988129	-5.839248623	6.321287613	25.23917343	-0.2133644462	30.91807083
7	-0.008401879743	-5.847633929	6.338597872	25.09090026	0.08995380567	29.39014015
8	-0.02072272412	-5.84743452	6.337272191	25.02117307	-0.01964201334	34.44319316
9	0.004261996606	-5.843920612	5.95359066	25.12920576	-0.04075485512	44.39504506
